,id,hhb,hbo2,ca,na
2799,12799,8.896488,4.0382195,8.69449,3.0544853
2800,12800,10.85854,4.363765,11.301341,2.470541
2801,12801,7.021049,3.9365106,8.21754,2.2800274
2802,12802,7.3011937,3.891439,7.724742,2.703508
2803,12803,6.9245105,4.226232,8.273644,3.905834
2804,12804,8.063578,4.0473795,9.842595,3.010093
2805,12805,8.384911,3.8864892,9.327622,3.1934571
2806,12806,9.514377,3.5926507,8.251927,2.7208326
2807,12807,8.575741,4.168091,9.222777,2.1132064
2808,12808,8.143724,4.036005,9.303235,2.9766252
2809,12809,8.950997,4.3797617,9.796295,3.0579734
2810,12810,7.275458,4.1460295,8.876628,2.7178035
2811,12811,8.337471,3.9782085,8.666273,2.8341947
2812,12812,11.029021,4.36664,9.079164,4.401594
2813,12813,8.876284,4.1947107,9.468929,3.1367116
2814,12814,7.4436207,3.9760046,8.466926,2.3852186
2815,12815,9.555127,3.5102873,12.100507,2.2032201
2816,12816,9.19227,4.14108,9.6362095,3.0399117
2817,12817,7.34315,3.9377384,8.292964,2.8152723
2818,12818,10.287333,4.3588743,11.496946,2.590625
2819,12819,8.047788,4.1053214,8.040452,3.6719646
2820,12820,7.6062245,3.828062,9.273647,2.334528
2821,12821,8.4268875,3.872715,8.21822,2.1656225
2822,12822,7.7187295,4.0136356,9.449331,2.9088478
2823,12823,8.446989,4.0762935,9.405331,3.3178663
2824,12824,9.097311,3.9409244,10.247671,2.713211
2825,12825,8.204565,3.911919,8.199167,3.296494
2826,12826,8.358903,3.7479875,9.827161,3.1822944
2827,12827,8.754721,3.9036794,8.563504,2.8311036
2828,12828,9.051594,3.8783612,9.469203,2.8051744
2829,12829,7.505511,4.022909,9.265013,2.947701
2830,12830,7.540869,3.8590903,8.823,2.7202795
2831,12831,8.096277,3.8448014,8.469714,2.6305566
2832,12832,7.5535073,3.860437,9.320464,2.7389576
2833,12833,8.832075,4.0224895,8.752827,2.6712542
2834,12834,11.118685,4.484606,11.748799,4.450388
2835,12835,9.32144,3.836772,9.075979,3.0004122
2836,12836,7.8977227,4.2389693,7.726248,3.094443
2837,12837,9.668386,3.8879056,7.2173476,2.806789
2838,12838,7.9993625,4.034547,8.77643,2.2486567
2839,12839,5.659976,3.8362064,8.859059,0.25521362
2840,12840,7.738937,3.7867517,9.353857,2.803258
2841,12841,7.8009415,3.748408,7.939808,2.8346019
2842,12842,8.157663,4.1177416,9.37853,2.8640823
2843,12843,8.805204,3.7989836,9.25515,2.8128886
2844,12844,7.8053336,4.0118546,9.795654,2.9822998
2845,12845,7.3111005,3.9585907,8.955673,2.9395485
2846,12846,7.875791,4.0065494,9.407788,2.3699198
2847,12847,11.538452,4.689068,8.983105,3.0257297
2848,12848,9.959318,3.6595092,3.9604983,2.6822834
2849,12849,8.02335,3.7692833,8.22514,2.899233
2850,12850,7.28119,3.767255,9.454039,3.0989108
2851,12851,10.605642,4.190824,9.643983,2.2137933
2852,12852,8.35633,3.8634272,9.551802,3.2284613
2853,12853,6.8104186,3.314266,7.7619877,3.901623
2854,12854,5.741827,4.1958203,4.071537,8.331002
2855,12855,8.075069,3.3226066,13.559888,2.3917713
2856,12856,8.970024,4.140814,9.401567,2.5010843
2857,12857,7.3345566,4.483257,8.357804,2.5173993
2858,12858,7.066753,4.1468134,9.52356,2.5744553
2859,12859,7.9219947,3.8847923,8.593471,3.302818
2860,12860,7.8163857,3.7638621,7.924488,4.483935
2861,12861,6.7679095,3.6272032,9.515849,2.4379485
2862,12862,8.74527,4.184063,9.256281,3.5817068
2863,12863,5.63627,4.209328,11.504888,2.2787051
2864,12864,7.9743056,4.50333,10.0883045,3.3194206
2865,12865,7.978454,4.1834064,9.14911,3.4436126
2866,12866,12.137415,4.3013124,8.686693,2.883853
2867,12867,6.9160933,3.9527311,8.798464,2.9266174
2868,12868,8.9542465,4.0934167,8.477183,2.2176332
2869,12869,9.640744,3.4378543,6.1294956,2.8143063
2870,12870,3.8599112,4.1935134,8.340014,2.8439198
2871,12871,4.451141,4.24081,10.297207,3.6763537
2872,12872,9.14398,4.3325706,9.278654,3.206119
2873,12873,7.5556903,4.0217314,9.330953,2.6596656
2874,12874,8.918341,3.8402631,8.378389,1.9252408
2875,12875,8.46777,4.0089784,8.602888,3.2096295
2876,12876,6.452676,4.270996,12.293756,3.355561
2877,12877,9.151382,3.7218018,7.4324236,3.7696724
2878,12878,9.112425,3.7430568,10.046248,3.8291614
2879,12879,7.133142,4.239721,9.027706,2.2578259
2880,12880,6.7585697,4.465368,10.341846,2.2931027
2881,12881,3.2640157,3.6505003,8.526233,3.1411567
2882,12882,5.048628,3.2483451,10.527542,3.0384734
2883,12883,7.75009,4.1189985,10.476834,1.8269964
2884,12884,8.366608,3.8526144,9.929845,2.9237723
2885,12885,7.6778393,4.0514317,8.480685,3.4368834
2886,12886,8.846807,4.302784,9.357188,3.0020757
2887,12887,8.6293125,4.0185447,7.144046,1.8636261
2888,12888,8.025816,3.9158447,8.555407,2.1831648
2889,12889,6.8591795,4.343798,7.589553,3.3082643
2890,12890,9.217894,4.2618594,9.270097,3.5685222
2891,12891,7.023758,4.3702974,8.878109,3.6849568
2892,12892,10.097441,4.3885355,12.448179,3.9877167
2893,12893,8.23564,4.2324495,9.136053,2.9502478
2894,12894,14.344395,3.4579735,5.9930134,1.945853
2895,12895,3.129658,3.5211577,6.791595,3.4499779
2896,12896,9.750208,3.145927,10.0728,4.175597
2897,12897,10.987236,4.1091924,7.1165714,2.2014117
2898,12898,5.7596316,3.190083,13.272846,1.7424189
2899,12899,5.6062326,3.3723814,11.891973,4.684432
2900,12900,8.321463,4.1052456,9.907898,3.6146755
2901,12901,8.049064,4.220557,9.400712,2.519815
2902,12902,9.342779,4.1073666,10.163007,2.8511558
2903,12903,8.472889,3.9727917,12.546482,3.2972758
2904,12904,8.594608,3.899518,10.037169,2.650735
2905,12905,7.3910794,4.044391,8.836274,2.7530746
2906,12906,10.037083,3.97228,9.095468,4.452655
2907,12907,7.8844438,4.199337,7.534644,3.4221995
2908,12908,7.1514106,4.0357604,9.220827,3.2075129
2909,12909,8.964388,4.380328,8.932745,3.664915
2910,12910,6.8471756,4.176875,8.431789,3.348118
2911,12911,9.451874,4.0613394,9.353898,2.8861961
2912,12912,8.042061,4.0144806,9.308659,2.7121983
2913,12913,10.911549,4.099309,8.921907,2.991371
2914,12914,8.312234,4.0208244,7.660265,2.7135744
2915,12915,7.5423274,4.3507347,9.337981,2.8609278
2916,12916,9.803097,4.477455,10.2471,3.7927718
2917,12917,8.138198,4.034416,8.956367,4.143548
2918,12918,11.735281,4.3251705,8.961541,2.7067258
2919,12919,7.083174,3.7421012,8.55266,2.205889
2920,12920,9.247541,4.1738205,8.673531,2.1704655
2921,12921,6.0684376,4.190897,9.478691,2.5102324
2922,12922,7.5422864,3.5271232,8.552339,3.0851598
2923,12923,8.148312,4.040708,7.57765,2.5226495
2924,12924,9.084295,3.6962106,10.437958,3.1867588
2925,12925,11.191048,4.102807,7.949232,2.5155392
2926,12926,8.385311,4.099154,6.2435694,2.0645027
2927,12927,9.003489,3.5915906,9.864177,2.689962
2928,12928,9.197557,4.6918716,8.0521965,3.5715268
2929,12929,9.040871,3.7670164,9.285251,5.1070404
2930,12930,8.459758,3.6772714,10.175007,2.9458477
2931,12931,7.635082,3.947423,7.7329206,2.45376
2932,12932,6.3096304,4.0267167,10.188984,2.8631215
2933,12933,5.5893364,3.6615105,7.4367676,3.1591368
2934,12934,7.535532,4.473648,9.3687315,1.9646517
2935,12935,8.709234,4.0920935,9.050629,-0.26946092
2936,12936,5.734309,4.365092,11.862669,1.3202894
2937,12937,8.146141,3.675414,7.2534,4.142741
2938,12938,9.215282,3.8917477,10.870701,2.2029166
2939,12939,7.3660016,4.061027,7.790083,3.2324457
2940,12940,8.986912,4.1197844,10.935557,3.3726668
2941,12941,6.9691854,3.48092,7.476907,3.018067
2942,12942,6.3820887,3.9265184,9.16205,3.619547
2943,12943,7.2531075,3.9127066,9.73399,3.4550729
2944,12944,6.8344126,3.9752102,9.094868,2.8759086
2945,12945,6.9536853,4.0621977,8.486323,3.3326316
2946,12946,7.2217813,3.9206135,8.004206,2.8479545
2947,12947,7.5688577,3.940167,10.267727,2.7824814
2948,12948,7.8657594,3.8880084,9.045396,3.0958338
2949,12949,7.075948,4.0217834,9.021361,2.9288003
2950,12950,8.653591,3.8988113,9.770344,3.092996
2951,12951,7.8176203,4.36365,8.594794,2.9632487
2952,12952,8.842209,3.6935287,11.042272,1.6259031
2953,12953,4.63966,4.0769434,11.222197,3.0919814
2954,12954,5.988834,4.667147,10.321468,3.1069164
2955,12955,6.413738,4.9269786,9.867462,3.1200829
2956,12956,8.391708,3.9559114,8.933845,3.3726325
2957,12957,8.439796,3.8484325,9.802813,3.2494292
2958,12958,7.944429,4.0790005,8.362273,2.1313243
2959,12959,7.8835597,4.2683635,8.788973,2.7346792
2960,12960,12.462326,4.135819,10.489588,2.7127056
2961,12961,6.053257,3.8788362,8.872189,1.8417265
2962,12962,4.8645744,3.7257152,8.41839,3.388708
2963,12963,5.1781645,3.3562467,3.1034732,4.1706114
2964,12964,5.9481983,4.290638,9.589662,5.126546
2965,12965,8.810335,3.7686887,8.130748,2.2755904
2966,12966,8.383335,3.8948798,9.5512705,2.5691752
2967,12967,6.8012767,4.260096,8.0078335,2.8668456
2968,12968,6.4150076,4.585638,7.0634613,4.58498
2969,12969,8.190668,3.1297362,9.062275,1.2300794
2970,12970,5.5781393,4.372447,8.787189,1.9221454
2971,12971,6.979486,3.8059099,8.959715,3.318697
2972,12972,7.9517207,4.067722,9.103859,2.9733381
2973,12973,7.7441893,3.7792184,8.574015,2.050058
2974,12974,7.451305,4.0237303,8.128171,2.6409342
2975,12975,7.6649218,4.041972,10.284463,2.9856567
2976,12976,7.6803102,4.119631,9.010161,2.6504261
2977,12977,9.204407,4.123456,9.3803425,2.881511
2978,12978,7.2459664,3.7309754,8.834314,2.3641872
2979,12979,7.9138713,3.8702946,9.748333,3.1462548
2980,12980,9.065697,3.7858994,10.170233,2.898212
2981,12981,11.623058,4.118802,7.774872,5.4216633
2982,12982,10.749653,3.253376,6.850376,1.8335812
2983,12983,8.899902,3.7903686,7.842705,1.1006987
2984,12984,11.206682,3.9833617,8.5058365,1.7618637
2985,12985,8.147459,4.1026387,7.6837225,4.097315
2986,12986,5.636993,3.64193,7.6279507,2.6655345
2987,12987,8.144132,4.1020164,9.390213,3.6905177
2988,12988,11.443176,4.274961,9.703525,2.9783149
2989,12989,8.74259,3.9497502,7.8180475,2.0168056
2990,12990,10.674215,3.9303985,6.6350546,-0.11792886
2991,12991,9.464966,3.7499497,6.350176,1.5648463
2992,12992,8.274554,3.8617518,6.2527575,2.0581408
2993,12993,11.43965,4.6042795,10.516929,3.6168046
2994,12994,8.218321,4.1982965,9.611548,2.4124577
2995,12995,7.8257375,3.7722476,8.735227,3.1399274
2996,12996,9.642111,4.1187572,8.717061,2.7376244
2997,12997,7.5659337,3.9606452,9.076201,2.5829844
2998,12998,7.3805737,4.103021,9.145491,2.5864944
2999,12999,6.254273,4.5468454,11.375574,4.945012
3000,13000,-2.3920522,4.3035045,9.656354,2.14207
3001,13001,7.5053897,4.0265865,8.500818,2.7197936
3002,13002,9.328354,3.6370819,9.2402115,3.179292
3003,13003,4.314725,4.548583,9.844807,3.2685976
3004,13004,9.27956,4.2065134,9.709492,2.7299833
3005,13005,7.7380147,3.8483772,9.354323,2.446072
3006,13006,7.189979,4.0710206,9.340399,2.9063296
3007,13007,9.379011,3.628757,9.347524,2.0365496
3008,13008,8.299768,4.020554,8.835915,2.5015693
3009,13009,5.917581,4.2736025,8.460239,2.9893248
3010,13010,8.869738,4.4002495,9.732539,3.6961417
3011,13011,8.688564,3.9386797,8.476049,2.8154333
3012,13012,7.3662977,3.9385676,7.8450766,1.7785312
3013,13013,6.28026,3.63023,7.6359673,4.527522
3014,13014,11.563772,4.142843,10.52701,4.2596292
3015,13015,8.89081,4.21045,9.411234,2.705866
3016,13016,8.83362,4.0996284,8.1647005,2.6618533
3017,13017,7.8562846,3.8191752,8.605309,2.1779213
3018,13018,11.101673,4.234377,9.962281,2.9184217
3019,13019,8.092367,3.6462426,8.921084,2.9204848
3020,13020,9.855961,3.8635695,10.307413,3.744577
3021,13021,8.648327,3.93941,9.691011,3.1525908
3022,13022,10.217379,3.7283885,11.227486,2.5567677
3023,13023,12.785143,3.989988,6.51414,4.2387633
3024,13024,8.224419,4.127059,8.288096,3.1096034
3025,13025,8.140202,4.154202,8.827998,2.8878293
3026,13026,8.721938,4.125522,9.228443,3.0490427
3027,13027,8.642717,3.8516483,9.026704,2.7986872
3028,13028,6.4001684,4.2802153,8.933581,0.69429314
3029,13029,7.866729,4.056913,9.854924,2.8906047
3030,13030,8.40333,4.2432384,9.251622,3.1048594
3031,13031,8.456558,4.106332,9.197592,2.9685028
3032,13032,8.312035,3.894072,8.635559,3.1624544
3033,13033,9.540276,3.5309494,9.765954,4.3706465
3034,13034,6.666643,3.7329674,8.724516,3.944332
3035,13035,8.706028,4.470102,9.952226,2.7217197
3036,13036,4.6532965,5.0073323,4.918247,1.5886103
3037,13037,12.476604,3.9171386,9.250762,3.242133
3038,13038,8.868517,3.777818,8.888728,3.0748372
3039,13039,7.587362,4.0583797,8.41803,3.202279
3040,13040,8.729744,3.8442004,8.172663,2.1767802
3041,13041,7.9168925,4.402131,8.201968,3.56121
3042,13042,7.1834536,3.4077394,8.750586,4.304124
3043,13043,8.773598,3.4966428,8.687059,3.471564
3044,13044,8.062594,4.002659,8.210637,3.353697
3045,13045,7.927811,4.0593896,9.806034,2.8533041
3046,13046,8.733404,3.8666735,8.9939165,3.2342591
3047,13047,8.997427,3.960483,8.388948,2.3885725
3048,13048,7.1093245,3.9662437,8.459901,1.935207
3049,13049,11.659742,4.4941444,9.989152,3.729107
3050,13050,8.367031,3.9701242,8.357883,2.430077
3051,13051,8.469631,4.6860027,8.75171,2.5388925
3052,13052,9.358398,3.6417613,8.97619,2.1464643
3053,13053,6.5468206,2.94949,5.6455803,1.2542082
3054,13054,5.9333653,4.1175723,8.9554205,5.123722
3055,13055,7.1446495,3.7586756,9.4701605,3.8080037
3056,13056,9.330355,4.0686464,9.80054,3.377848
3057,13057,7.64699,3.8062072,8.650966,1.8411663
3058,13058,7.1129026,3.8951297,8.932424,3.0851576
3059,13059,8.6952095,4.266137,9.32434,3.9566374
3060,13060,8.838133,3.7933722,10.092824,3.0384831
3061,13061,9.61334,3.9005237,10.104969,4.189477
3062,13062,9.961664,4.000266,19.506247,3.785924
3063,13063,17.54463,2.9490933,14.343111,-1.1209123
3064,13064,-3.9299636,2.3910599,-5.5421124,7.923108
3065,13065,2.596112,6.3298016,13.599096,3.8579628
3066,13066,5.203986,6.4150286,9.098865,3.497087
3067,13067,6.9519353,3.7658796,11.426363,1.7439861
3068,13068,7.449351,4.0566254,10.681634,4.3336663
3069,13069,6.137904,4.311494,7.526725,3.0472722
3070,13070,6.590108,5.11422,12.061791,3.6119723
3071,13071,10.756887,4.3318233,8.715115,3.684627
3072,13072,8.782148,3.9758525,8.48977,3.5106494
3073,13073,9.238682,4.4065204,9.498872,4.0814886
3074,13074,8.322174,4.215812,9.206995,2.5877147
3075,13075,7.132868,4.1539755,8.359689,3.7028549
3076,13076,9.607994,3.9075289,7.819338,3.1396093
3077,13077,8.546774,4.058603,9.239298,3.2098532
3078,13078,7.3492746,4.096202,8.943595,3.4177341
3079,13079,9.068833,4.0355573,8.425085,2.6984584
3080,13080,8.049694,3.9362893,9.024799,3.0173542
3081,13081,8.535633,3.7774003,8.021022,3.0230396
3082,13082,8.599293,4.085024,7.517825,3.4335003
3083,13083,10.469409,3.651725,7.961443,2.325683
3084,13084,6.2010117,4.151344,8.75006,3.3236423
3085,13085,7.6425605,4.099781,9.487886,2.8303227
3086,13086,9.053575,3.9032085,8.04149,2.2156708
3087,13087,8.158723,4.3642225,8.892854,2.8620386
3088,13088,8.228132,4.207776,9.225324,2.8146996
3089,13089,7.8837323,4.2652216,9.056315,3.4357436
3090,13090,7.6302238,3.9109774,8.288278,3.0705078
3091,13091,6.674853,3.326081,10.52181,5.878211
3092,13092,8.573957,4.088033,10.334691,2.6014721
3093,13093,7.6315036,3.4429882,4.675217,2.4612937
3094,13094,8.308199,4.0885196,7.3147964,1.701138
3095,13095,7.0974975,4.054617,8.671628,3.754668
3096,13096,8.479406,4.1507463,8.946118,2.605237
3097,13097,10.680168,3.0980752,9.780307,1.4401035
3098,13098,6.93723,4.2661543,7.2884274,2.4621267
3099,13099,11.172625,4.791468,10.708324,3.5523863
3100,13100,7.6228633,3.9964323,9.442235,2.858235
3101,13101,8.060501,3.8968904,10.227695,2.8313332
3102,13102,7.3984885,4.2098937,9.091173,3.329003
3103,13103,11.075732,4.036153,8.812651,4.4715757
3104,13104,8.052765,4.0712643,8.784697,3.377924
3105,13105,8.583231,3.8413534,9.151635,2.1807656
3106,13106,7.7238154,4.109521,9.133257,2.9904528
3107,13107,8.401905,3.9762564,8.927848,2.6234035
3108,13108,9.966135,4.467653,8.895644,-0.09613705
3109,13109,7.492648,4.500518,10.425533,4.2607164
3110,13110,8.63065,3.7574642,9.780255,2.985466
3111,13111,8.301647,3.7575114,9.373698,2.5888093
3112,13112,6.497493,3.8218899,8.915771,2.37384
3113,13113,6.2653923,4.221301,9.181529,1.9296666
3114,13114,4.5712605,4.179543,11.540658,4.6003075
3115,13115,7.7224326,4.0098968,8.784297,3.2824914
3116,13116,7.733934,4.347459,8.921339,3.249496
3117,13117,8.60368,4.1158404,8.74136,3.2377784
3118,13118,8.381783,4.004657,8.397265,2.8864193
3119,13119,7.941098,3.9180984,9.014416,2.6373446
3120,13120,8.423151,4.1480703,9.340695,2.9605057
3121,13121,7.986583,3.7219734,9.237668,2.423532
3122,13122,9.116408,3.4124465,6.732092,2.3491797
3123,13123,4.6155415,4.33798,9.427485,7.3561535
3124,13124,9.5360775,4.092458,8.340428,1.2178826
3125,13125,8.59648,4.1289907,10.676929,2.4222698
3126,13126,8.432604,4.2054977,9.368797,3.0582268
3127,13127,7.689326,3.9600353,8.999745,2.8699012
3128,13128,7.8559136,4.0906057,8.812194,2.7617898
3129,13129,6.784937,3.9302356,8.257251,2.7586007
3130,13130,7.3929963,4.082127,9.0955515,3.1104045
3131,13131,9.922865,4.016412,7.254771,2.6552882
3132,13132,9.351631,4.193371,10.122238,3.2770035
3133,13133,8.563668,4.036004,8.405496,2.8915613
3134,13134,8.933519,4.2083607,8.798712,2.6593626
3135,13135,8.218504,3.834969,7.9429674,4.650235
3136,13136,7.1586556,2.4967477,-5.4416227,15.74941
3137,13137,16.411362,1.9376212,-10.271133,-0.704381
3138,13138,7.5157104,7.754543,10.260218,-2.9759977
3139,13139,9.933783,6.660511,13.273995,0.9213594
3140,13140,10.201035,4.268424,11.005349,3.6973891
3141,13141,7.83284,3.6787596,9.141284,2.512842
3142,13142,11.839457,4.102914,10.873517,5.2479424
3143,13143,8.1767025,3.8571837,10.607527,3.1577427
3144,13144,7.5529094,4.183145,8.8839245,3.914459
3145,13145,10.468258,3.7848907,8.876681,4.8196316
3146,13146,9.407995,3.9205563,9.024593,2.7822073
3147,13147,6.670082,4.0243917,8.024647,2.5783305
3148,13148,8.196472,4.160708,9.772896,3.1788414
3149,13149,8.229977,3.8794317,8.572383,2.912433
3150,13150,8.502235,4.1231413,10.1179905,2.8929825
3151,13151,9.15814,4.0562086,8.906334,3.6667576
3152,13152,2.7384374,3.5608633,12.980833,2.8861477
3153,13153,8.56447,4.1688557,7.819601,3.8225322
3154,13154,8.860347,3.678576,8.938638,2.5882125
3155,13155,6.0653176,4.775919,7.767023,3.6203585
3156,13156,5.8548975,4.7119713,7.3249874,1.9181837
3157,13157,7.7855783,3.6104012,9.445621,3.317862
3158,13158,11.111755,3.9854233,11.13637,4.608699
3159,13159,7.1091323,3.967772,7.525934,2.7256184
3160,13160,3.971213,3.93255,9.790723,1.7528579
3161,13161,6.0812654,4.40566,7.9793997,2.472716
3162,13162,12.725113,4.196845,8.67164,2.9403625
3163,13163,8.051821,3.9321806,9.025666,3.20812
3164,13164,8.177525,3.9892578,7.9462585,3.7333853
3165,13165,8.025501,3.720306,8.966294,3.8565416
3166,13166,8.098572,4.073781,8.460914,2.8613548
3167,13167,7.884833,4.0868754,9.781758,2.9021227
3168,13168,8.213015,3.8643255,7.64876,2.97431
3169,13169,10.062397,4.1972513,8.509372,3.3449626
3170,13170,7.847916,3.9758968,8.545671,3.9482915
3171,13171,7.98071,4.156638,8.176233,3.1124132
3172,13172,6.0419607,4.285964,8.539356,2.7222514
3173,13173,6.9953723,4.1357765,9.626258,2.0209775
3174,13174,8.841571,3.6213639,6.593988,1.050258
3175,13175,6.6154757,3.9204438,9.124088,4.137329
3176,13176,7.041314,4.0389795,8.791192,3.6131516
3177,13177,7.578117,4.093939,11.582489,1.5857154
3178,13178,8.388215,4.4732585,9.520942,2.3281274
3179,13179,3.7761514,3.4557292,12.077374,2.866504
3180,13180,4.721572,4.073508,5.3790317,3.190662
3181,13181,13.045734,4.0792956,11.617929,2.463728
3182,13182,7.812046,4.1285257,8.720775,2.7468998
3183,13183,10.129505,4.564931,8.974259,2.416094
3184,13184,8.082359,4.3853827,10.2758,3.1366403
3185,13185,11.319063,4.110736,9.536055,3.2645211
3186,13186,8.910722,4.4429607,11.168857,3.299269
3187,13187,6.4712157,4.0354958,7.574151,2.6489816
3188,13188,9.26067,4.014182,9.801587,2.7915816
3189,13189,7.870947,3.7753727,8.875708,2.097997
3190,13190,12.665615,4.434767,8.88488,2.011626
3191,13191,7.2542214,4.1173277,7.435158,2.5587919
3192,13192,7.4058523,3.829928,9.40355,3.365865
3193,13193,7.8969035,3.9578748,7.6417313,2.3127723
3194,13194,6.8369994,4.07742,7.764555,3.5087366
3195,13195,8.363005,3.977179,10.024876,2.155074
3196,13196,7.87106,3.7861035,7.145481,2.6408656
3197,13197,6.765629,4.5080314,4.681992,4.3066845
3198,13198,8.636114,3.9278831,9.362676,3.3160672
3199,13199,8.405134,4.202641,9.360407,3.0643191
3200,13200,8.625353,4.037539,9.013904,2.1058712
3201,13201,7.6874413,4.141832,8.961851,3.2035618
3202,13202,9.3512745,3.7895164,9.013309,2.8610075
3203,13203,7.9748125,4.0635967,9.801175,3.0846076
3204,13204,11.02145,4.290747,9.292183,0.40040207
3205,13205,8.604704,4.4054675,9.046633,3.6236322
3206,13206,8.751116,3.9522896,8.871198,2.65325
3207,13207,7.3456044,3.5725226,9.011865,3.1139271
3208,13208,6.3234544,3.4364297,10.216479,3.815698
3209,13209,6.929657,4.030482,10.228883,3.4536567
3210,13210,9.0460415,3.2859666,8.54328,4.7270417
3211,13211,9.875389,4.2246222,11.597862,3.831699
3212,13212,8.911413,4.315104,8.222118,3.1680245
3213,13213,-8.3091545,6.9705305,-5.297576,0.5047021
3214,13214,9.175972,4.5075293,11.878689,3.5851557
3215,13215,7.8025737,4.027507,8.644847,3.3996017
3216,13216,7.761088,3.7211723,8.420552,3.408159
3217,13217,8.98012,4.043062,8.45178,2.358807
3218,13218,8.154972,3.7146382,9.533232,3.0835981
3219,13219,9.102968,4.1513243,10.28328,2.9797022
3220,13220,7.751079,4.0449767,8.3146925,3.2501523
3221,13221,8.527399,4.2734256,8.9874115,2.7562842
3222,13222,8.966007,4.349644,10.720576,2.6177258
3223,13223,11.140711,4.710744,9.659036,3.3264265
3224,13224,7.4105124,4.0815477,9.57619,2.6842241
3225,13225,7.8601165,3.8884578,7.1565104,3.5342083
3226,13226,6.1883044,4.330632,8.590905,0.6655836
3227,13227,6.3761144,2.8454118,7.8321533,3.2158046
3228,13228,7.623468,4.0361714,11.447227,3.0693946
3229,13229,7.458423,3.951994,8.244153,2.9316604
3230,13230,7.6100187,3.8907743,7.013706,2.4807012
3231,13231,8.195702,4.0861197,9.772224,3.1464043
3232,13232,9.238478,3.8411803,6.735693,1.4910411
3233,13233,4.2931128,3.7530751,7.1431637,3.7008016
3234,13234,9.000492,3.8530893,7.5786104,3.2633896
3235,13235,8.352869,4.117141,8.932454,3.3467274
3236,13236,7.9581504,3.6271582,8.95985,4.4212313
3237,13237,7.9294953,3.7310846,9.50897,3.319661
3238,13238,6.8354874,4.251689,9.567933,3.5061562
3239,13239,8.042223,4.1913905,10.388511,2.9913402
3240,13240,7.6719584,3.8768063,8.112676,2.9956527
3241,13241,5.7419996,3.2540228,9.639806,3.3201537
3242,13242,5.1916494,4.633659,10.926629,2.7987113
3243,13243,8.175259,4.099311,9.554167,3.159025
3244,13244,8.309057,4.0415754,9.716497,2.8270764
3245,13245,11.73308,4.120227,10.375333,2.4093707
3246,13246,8.045058,3.9526644,8.510339,3.549728
3247,13247,9.027193,4.0405827,9.053738,3.894273
3248,13248,6.093539,3.8783102,8.947321,3.4369922
3249,13249,11.16861,3.445226,9.909996,3.1410303
3250,13250,8.400511,4.3431754,9.512428,3.677235
3251,13251,4.4115868,3.104491,13.541117,5.214734
3252,13252,7.237425,4.137208,9.115367,2.105346
3253,13253,8.081755,3.8740072,8.679734,2.633988
3254,13254,13.199579,4.1756682,9.520353,2.3514574
3255,13255,8.307507,3.6768901,9.41661,2.916215
3256,13256,8.945963,4.0813046,9.665858,3.2578237
3257,13257,12.116018,4.6097846,9.971401,3.4407434
3258,13258,7.8662286,4.014027,9.793181,3.0715833
3259,13259,9.216017,4.3216357,7.6663237,3.3390837
3260,13260,6.583332,4.5871086,8.949029,3.1065607
3261,13261,3.8047452,4.6441374,8.93197,4.22474
3262,13262,7.7543464,2.8595073,10.136948,4.42461
3263,13263,9.300738,4.2056336,8.34257,3.8754108
3264,13264,7.4410295,4.3372507,9.004347,2.8571424
3265,13265,6.502968,3.9996967,7.04585,2.276884
3266,13266,8.105314,4.14454,8.634631,2.2998426
3267,13267,8.710394,4.143497,10.096489,4.3554616
3268,13268,11.509399,4.300626,7.8640575,4.5307746
3269,13269,5.94499,4.003032,7.92682,2.1476479
3270,13270,7.530993,4.154411,8.605245,3.6547363
3271,13271,3.9601333,3.434399,4.862922,2.347444
3272,13272,7.3399367,4.1806793,8.240599,2.8265343
3273,13273,7.04247,4.084942,8.723717,1.772338
3274,13274,8.104833,3.915288,9.356673,3.720022
3275,13275,7.924784,4.2408943,10.09837,3.310583
3276,13276,8.311277,4.430575,9.13768,2.5492713
3277,13277,8.390404,3.827918,7.6229677,2.6707802
3278,13278,9.133953,3.8729126,7.860854,2.8606915
3279,13279,8.580473,3.9795778,8.96759,2.9360101
3280,13280,7.5701294,4.6507893,9.068857,2.8504477
3281,13281,7.506104,4.0870457,8.579069,2.71063
3282,13282,9.528967,3.9246523,7.8251505,2.8728092
3283,13283,9.046068,3.953827,8.95549,3.2908335
3284,13284,8.272427,4.094671,8.544133,2.8705323
3285,13285,9.204134,4.1744995,8.3041,3.1030626
3286,13286,8.571944,4.016359,8.893255,3.5094523
3287,13287,7.302468,3.8893745,9.465857,2.9780638
3288,13288,8.981323,4.4056697,8.442396,4.4432297
3289,13289,6.904316,3.6105323,9.911352,3.3963594
3290,13290,10.219063,1.9918374,9.3418255,-1.0196915
3291,13291,13.620056,2.5718064,4.4012885,0.82657266
3292,13292,7.978122,2.4030104,10.270574,2.889861
3293,13293,8.98225,3.9360461,10.68306,3.8901584
3294,13294,8.852358,4.016781,11.555399,3.925906
3295,13295,8.7824,4.060689,9.111441,2.9510593
3296,13296,9.364468,4.190207,8.452566,2.79833
3297,13297,8.136221,4.0804734,10.457099,2.6512613
3298,13298,7.042119,4.107031,8.710735,3.4263077
3299,13299,9.142622,3.8410668,9.453348,2.8532455
3300,13300,8.630779,3.7339377,8.6908455,3.0924199
