,id,hhb,hbo2,ca,na
1837,11837,8.826942,3.781154,8.686893,3.092641
1838,11838,8.763787,3.7074785,8.324795,3.0952392
1839,11839,8.717209,4.0519238,8.795601,3.0286837
1840,11840,8.525692,3.9995801,8.696065,2.9598575
1841,11841,9.16552,3.8597054,8.936875,3.2219741
1842,11842,8.68535,3.7440727,8.343701,3.0586433
1843,11843,9.195295,3.845603,8.702033,3.0713644
1844,11844,8.417289,3.949149,8.50826,2.900794
1845,11845,9.231876,3.8640409,8.795074,3.0529027
1846,11846,7.3637867,3.5213754,7.691877,2.3514574
1847,11847,8.5770035,3.8125002,8.317824,2.9442933
1848,11848,8.473961,3.7528007,8.448288,3.0205884
1849,11849,8.861485,4.077732,9.031863,2.9852457
1850,11850,8.5324745,3.878087,8.3566675,3.007197
1851,11851,8.902336,4.062515,8.679309,3.1196287
1852,11852,8.439594,3.994538,8.61985,2.9226813
1853,11853,8.914815,3.9273145,8.699378,2.9818876
1854,11854,9.052972,3.825635,8.779829,3.1539655
1855,11855,8.591488,3.6480417,8.163289,3.0538297
1856,11856,8.593042,3.7710218,8.348832,2.9675217
1857,11857,7.988243,4.1269584,9.048267,2.6897418
1858,11858,3.435382,4.0511584,8.662379,1.9831651
1859,11859,7.996331,3.7650092,8.835496,2.586504
1860,11860,8.314184,4.005726,8.809304,2.8013258
1861,11861,8.893619,3.896735,8.691564,3.001092
1862,11862,9.035891,3.7179265,8.503049,3.1468096
1863,11863,8.407487,3.9288747,8.431807,2.9007192
1864,11864,9.095823,4.0802083,8.872735,3.0925913
1865,11865,7.008164,3.8068917,7.8611298,2.4894137
1866,11866,9.0366955,3.7388413,8.480683,3.1644197
1867,11867,9.005924,3.6932771,8.370831,3.057166
1868,11868,8.738857,3.70573,8.270891,3.0770195
1869,11869,8.655882,3.7382529,8.319177,3.0615926
1870,11870,8.924591,3.919182,8.703452,3.0259347
1871,11871,8.614378,4.1958623,9.05298,3.043291
1872,11872,8.374107,3.8139563,8.338767,2.9724202
1873,11873,8.692122,4.0863786,9.14537,2.882336
1874,11874,8.753983,3.8219292,8.445682,3.0303369
1875,11875,9.050589,4.0829086,8.738465,3.1545553
1876,11876,8.609869,3.8110096,8.388117,3.0131168
1877,11877,8.554979,4.0910473,8.702359,3.007519
1878,11878,8.240908,4.1379704,8.863673,2.778265
1879,11879,5.747151,3.530063,8.237884,2.0297413
1880,11880,8.204082,4.0259533,8.798737,2.855682
1881,11881,9.2483635,3.9167287,9.188056,3.0274997
1882,11882,7.811235,3.8031285,7.473093,3.0075183
1883,11883,8.757303,3.8068597,8.633713,3.1356845
1884,11884,8.787794,3.7765613,8.584155,3.0748448
1885,11885,8.885332,4.05985,8.658844,3.1106415
1886,11886,9.20247,3.8372848,8.722628,3.1845264
1887,11887,9.225643,3.7596762,8.5901785,3.1204104
1888,11888,8.427575,3.9278035,8.493672,2.89715
1889,11889,8.584837,3.583622,8.114997,3.0327866
1890,11890,6.011593,4.2168365,8.055128,2.6609564
1891,11891,8.340319,3.7788727,8.5783825,2.8961968
1892,11892,8.536219,3.9272852,8.509462,2.9312906
1893,11893,8.5773945,3.7336366,8.309969,3.0424707
1894,11894,8.111014,3.669618,8.190961,3.029025
1895,11895,8.306715,3.930257,8.7362585,2.8630307
1896,11896,8.576683,4.00019,8.604316,3.0458827
1897,11897,8.3856735,4.023824,8.673614,2.9754777
1898,11898,8.362448,3.6915257,8.234871,2.9966216
1899,11899,8.502993,4.026273,8.677254,2.936736
1900,11900,8.980644,3.6907437,8.3570795,3.0655885
1901,11901,8.536563,3.8988163,8.381831,2.9819202
1902,11902,9.094724,3.9048533,8.797499,3.062471
1903,11903,8.436573,3.9877162,8.64196,2.9304676
1904,11904,8.6305485,4.042762,8.831576,2.9829428
1905,11905,8.615763,3.997057,8.698253,2.964449
1906,11906,9.122362,3.9604707,9.045094,3.1495712
1907,11907,8.5974245,3.764435,8.302341,3.0090957
1908,11908,8.885091,4.0606804,8.666042,3.1064882
1909,11909,9.047865,3.9045734,8.702778,3.0540924
1910,11910,8.47232,3.9778535,8.60954,2.927097
1911,11911,8.440078,3.9081433,8.486373,2.9019175
1912,11912,8.882694,4.063513,8.669443,3.109138
1913,11913,8.7363205,3.7241132,8.4683485,3.0639591
1914,11914,8.881491,3.9886281,8.75184,3.0022235
1915,11915,8.781873,4.0236654,8.628348,3.0997674
1916,11916,8.65028,3.8854718,8.459334,3.01898
1917,11917,9.101234,4.1373143,9.147038,3.100398
1918,11918,8.833923,3.8474145,8.591481,3.1807754
1919,11919,8.178491,3.809229,8.211005,2.9835157
1920,11920,8.601334,4.0596967,8.86959,3.0214121
1921,11921,8.769322,4.017877,8.592346,3.0981383
1922,11922,8.849134,4.1047654,8.965785,2.988061
1923,11923,8.460418,3.979429,8.500533,2.90525
1924,11924,9.202095,3.8933563,9.060386,3.1066828
1925,11925,8.778753,3.6579733,8.2779255,2.9868886
1926,11926,8.771231,3.76114,8.441314,3.0790858
1927,11927,9.340696,3.8148854,8.7077,3.1120453
1928,11928,9.204517,3.9980457,8.941018,3.131179
1929,11929,8.989893,4.113711,8.976492,3.073666
1930,11930,9.713227,4.0163093,9.1634035,3.1001601
1931,11931,9.145559,3.9226768,8.949297,3.0805433
1932,11932,8.531078,3.9227505,8.417201,2.9328823
1933,11933,8.744774,3.6820283,8.356528,3.0748408
1934,11934,8.788244,4.0832806,8.717673,3.1798384
1935,11935,7.7062116,4.058517,7.6167326,3.011528
1936,11936,8.893515,3.7603214,8.051931,3.1192584
1937,11937,9.13373,3.9442554,8.502337,3.3032618
1938,11938,7.3887706,3.6858044,7.8828473,2.564695
1939,11939,8.720347,3.7879384,8.406207,3.1050315
1940,11940,8.061926,3.938704,8.083894,3.0026627
1941,11941,8.510726,3.6705716,8.168062,3.0625634
1942,11942,8.506133,3.9757926,8.552723,2.923183
1943,11943,8.927408,4.1081367,8.96396,3.0535755
1944,11944,9.478281,3.9049282,8.949751,3.0987868
1945,11945,9.063336,3.9486654,8.874346,3.0555992
1946,11946,9.171474,3.8203902,8.702095,3.205553
1947,11947,8.493051,3.9901452,8.525783,2.9271297
1948,11948,9.147012,3.7492893,8.535712,3.1828885
1949,11949,6.9258256,3.8861184,8.375775,2.3814912
1950,11950,8.699301,3.76867,8.396562,3.1312323
1951,11951,9.113985,3.7330797,8.449064,3.1155076
1952,11952,9.214922,3.7873576,8.692285,3.1005254
1953,11953,9.050458,3.8710902,8.912958,3.0535529
1954,11954,8.750324,4.011516,8.855599,3.0144954
1955,11955,8.930346,3.7512639,8.464363,3.1746464
1956,11956,8.162418,4.134273,8.712968,3.1191368
1957,11957,6.4951825,3.7609322,8.531541,3.076057
1958,11958,8.520427,4.074875,8.935808,3.046582
1959,11959,8.739052,3.7188509,8.4210615,3.0857978
1960,11960,8.841124,3.9571173,8.68907,2.984384
1961,11961,9.031155,4.158585,9.219025,3.0497901
1962,11962,8.570733,4.0721297,8.778862,2.9659078
1963,11963,8.552942,3.8328903,8.327567,2.940405
1964,11964,9.060853,4.0743947,9.194708,3.0241494
1965,11965,9.204212,3.819661,8.758609,3.1701043
1966,11966,9.197004,3.9341087,8.988509,3.1159272
1967,11967,8.529148,3.8442092,8.344407,3.0375874
1968,11968,8.839129,3.6852677,8.28874,3.0442142
1969,11969,9.272335,3.884699,8.809431,3.1821775
1970,11970,9.068431,3.880912,8.760343,3.1688023
1971,11971,8.79977,3.9624846,8.663072,2.9813561
1972,11972,8.693429,3.6387033,8.222926,3.0403998
1973,11973,8.71249,3.7693355,8.430509,3.0890326
1974,11974,8.632595,4.083897,8.809279,2.9923005
1975,11975,8.771312,4.015893,8.59614,3.0945547
1976,11976,9.260107,3.8498113,8.814206,3.060604
1977,11977,8.564241,3.8440673,8.422195,2.8901708
1978,11978,8.300105,3.9055169,8.419877,2.8413105
1979,11979,8.7996235,3.8151102,8.579453,2.9587588
1980,11980,7.828889,3.9140177,8.843614,2.7270494
1981,11981,8.65906,3.8520777,8.609964,3.0393155
1982,11982,8.494397,3.8987956,8.444232,2.9393191
1983,11983,8.365801,3.8677857,8.333718,2.8443117
1984,11984,9.249548,3.8273582,8.7369375,3.0619805
1985,11985,8.826998,4.0294075,8.823648,2.9808102
1986,11986,8.63129,3.80674,8.3875675,3.0099967
1987,11987,9.184509,3.8377435,8.773608,3.246863
1988,11988,9.403104,3.945516,8.949916,3.110388
1989,11989,8.838323,3.9765184,8.756923,3.0316052
1990,11990,8.629927,3.9978828,8.758826,3.0335693
1991,11991,8.692535,3.6929,8.411786,2.9707909
1992,11992,9.067992,3.7698996,8.598039,3.021048
1993,11993,8.99099,3.8813787,8.601976,3.0483136
1994,11994,8.9882965,3.7747886,8.479006,3.026917
1995,11995,7.50362,3.9201434,8.039824,3.063209
1996,11996,8.5683565,4.000643,8.761114,3.0769901
1997,11997,9.0385895,4.064636,9.068633,3.0819578
1998,11998,8.842903,3.6880238,8.333449,3.0978312
1999,11999,8.636967,4.014739,8.695066,2.9835956
2000,12000,9.251527,3.8481634,8.765397,3.0355992
2001,12001,9.0106735,4.1063256,8.750596,3.1330218
2002,12002,9.032842,3.7986844,8.653354,3.1741085
2003,12003,9.092278,3.873406,8.651338,3.1109676
2004,12004,8.962749,3.7974331,8.644788,3.124953
2005,12005,8.766655,4.0106106,8.57693,3.0928178
2006,12006,8.344761,3.9263396,8.402017,2.943913
2007,12007,9.226241,3.8573434,8.819682,3.1243167
2008,12008,9.076984,3.8058202,8.728381,3.1584864
2009,12009,8.647587,3.93753,8.517848,2.9303665
2010,12010,9.107588,3.7717416,8.574864,3.0021398
2011,12011,8.790831,3.9292712,8.668555,2.9729278
2012,12012,8.746685,3.8101215,8.43764,3.0528936
2013,12013,8.407158,3.8549,8.323333,2.8755987
2014,12014,8.5877285,4.005012,8.764106,2.9481454
2015,12015,8.686913,3.9408255,8.629349,2.9705672
2016,12016,8.824553,3.7619615,8.496318,3.0979807
2017,12017,8.880502,4.081062,8.986641,3.0845091
2018,12018,8.875746,3.7480905,8.580811,3.0700095
2019,12019,8.893857,3.6991954,8.374303,3.0797126
2020,12020,9.139648,3.741471,8.515555,3.1579623
2021,12021,8.930244,4.097544,9.009234,3.0662067
2022,12022,9.22617,3.8306427,8.76837,3.1664648
2023,12023,8.885382,4.0554276,8.665803,3.1123288
2024,12024,9.143679,3.9181373,8.902436,3.095248
2025,12025,8.539173,3.835658,8.346967,2.9403126
2026,12026,8.823299,4.059361,8.6785,3.151678
2027,12027,8.359177,3.6665494,8.170272,3.0172758
2028,12028,9.049426,3.7241597,8.51519,3.0210521
2029,12029,8.905378,3.6692996,8.334587,3.091493
2030,12030,8.640789,3.7361686,8.367184,3.047153
2031,12031,9.482343,3.9925694,9.078289,3.1280777
2032,12032,8.262736,3.8181818,8.300353,2.2149282
2033,12033,9.272319,4.017995,8.911022,3.0409663
2034,12034,9.024324,4.1158156,8.734698,3.145834
2035,12035,8.610695,3.9795291,8.719651,3.009799
2036,12036,8.4457,3.9292865,8.373088,3.0262847
2037,12037,8.253466,3.9728675,8.382629,2.8865232
2038,12038,9.074728,3.8075516,8.546348,3.0519385
2039,12039,8.940304,3.9392343,8.751815,3.0043323
2040,12040,9.501645,3.9383223,8.962212,3.0592592
2041,12041,8.502709,3.7463763,8.454793,2.9434557
2042,12042,8.574087,4.0730143,8.626117,2.9942563
2043,12043,9.131086,3.8879797,8.443799,3.2123895
2044,12044,6.5668554,3.8732524,7.8572273,2.6983273
2045,12045,7.6297183,3.4809673,7.673859,2.3587203
2046,12046,8.11475,3.6572106,7.9946537,2.8649979
2047,12047,8.611334,4.0598226,8.679458,2.9510818
2048,12048,8.11136,3.7552996,8.435261,2.787562
2049,12049,9.332342,3.876964,8.851895,3.0232687
2050,12050,9.142094,3.7829618,8.684897,3.1212702
2051,12051,9.349723,3.9582098,9.071586,3.1578932
2052,12052,8.530587,3.9769516,8.693854,2.9399347
2053,12053,8.615218,3.9830606,8.593775,2.9917543
2054,12054,8.453947,3.940004,8.510941,2.9424083
2055,12055,8.636313,3.6757529,8.310203,2.9531233
2056,12056,8.8655815,3.938493,8.653722,3.0103445
2057,12057,8.666319,3.7062023,8.241154,3.0607247
2058,12058,8.453496,3.804769,8.265552,2.9132886
2059,12059,8.770848,3.6545854,8.293946,3.065747
2060,12060,8.49868,3.7575567,8.66174,2.8151336
2061,12061,7.4484186,3.953535,8.357865,2.7270484
2062,12062,8.814243,3.716376,8.334509,3.0489054
2063,12063,8.887634,4.055904,8.663367,3.112184
2064,12064,8.715944,3.9164455,8.468943,2.9918067
2065,12065,8.710207,4.0104384,8.837225,2.9887185
2066,12066,8.428732,3.8371387,8.482667,2.9345813
2067,12067,8.115285,3.9508903,8.556786,2.4562898
2068,12068,9.182468,3.9030898,8.923339,3.231021
2069,12069,8.721518,3.9235702,8.501356,2.941741
2070,12070,7.880132,3.9005678,8.327182,2.7508552
2071,12071,8.236777,3.8294032,8.185533,2.8866732
2072,12072,8.373407,3.91694,8.378964,2.9143577
2073,12073,7.9453163,3.7146442,8.143048,2.7878432
2074,12074,8.41473,3.9792712,8.552689,2.9547274
2075,12075,8.729404,4.0184116,8.741925,3.0201735
2076,12076,9.030268,3.8223166,8.735803,3.182903
2077,12077,8.718605,3.6847901,8.357486,3.0834613
2078,12078,8.752468,4.012618,8.580779,3.0867066
2079,12079,8.931408,3.656778,8.343778,3.0670724
2080,12080,9.342239,3.9026518,8.86391,3.055643
2081,12081,9.023392,3.7515056,8.521032,3.120105
2082,12082,8.9318,3.8029273,8.617723,3.1502428
2083,12083,8.769131,4.0363374,8.601903,3.0590792
2084,12084,8.2810755,3.8630764,9.003989,2.74933
2085,12085,6.660626,3.6120481,8.69938,2.313992
2086,12086,9.223618,4.0170016,9.038868,3.0406208
2087,12087,6.528696,3.709141,7.871609,2.8481731
2088,12088,8.943069,4.020795,8.774522,3.0909758
2089,12089,9.016062,4.1275587,8.666495,3.1832066
2090,12090,8.468824,3.8313372,8.282866,2.929855
2091,12091,9.075516,3.9124873,8.817578,3.0520983
2092,12092,8.740354,3.8594801,8.552611,2.9394505
2093,12093,8.994999,3.7984645,8.753938,3.2087603
2094,12094,8.633543,4.0014825,8.803603,2.9811575
2095,12095,8.773676,3.7944648,8.383517,3.0862951
2096,12096,8.822632,3.8475008,8.544337,3.015895
2097,12097,9.003933,4.0965276,9.045966,3.0736692
2098,12098,8.82379,3.7863152,8.466906,3.079795
2099,12099,9.012192,4.098841,8.74296,3.1258495
2100,12100,8.531607,3.888294,8.381536,2.9990754
2101,12101,8.892965,3.816694,8.6156435,3.1917996
2102,12102,7.7393804,4.1075234,8.515632,3.0184052
2103,12103,8.268469,3.928939,8.619335,2.8996975
2104,12104,9.055138,3.94092,8.7366705,2.9986382
2105,12105,9.198778,3.8695037,8.788683,3.2250285
2106,12106,9.375006,3.9102237,8.92881,3.1762977
2107,12107,8.955217,3.7960525,8.541488,3.1050558
2108,12108,9.213602,3.934656,8.902795,3.0744445
2109,12109,8.862091,4.0873976,9.0626955,3.0511723
2110,12110,8.705313,3.7558568,8.330572,3.0650904
2111,12111,8.658558,3.6541374,8.240115,3.0364156
2112,12112,8.574376,3.9790637,8.553295,2.9615116
2113,12113,9.168713,3.9007638,8.770469,3.104448
2114,12114,8.759799,3.9142654,8.548297,2.9700315
2115,12115,8.78236,3.8273866,8.484336,3.0856595
2116,12116,8.837503,3.794553,8.742272,3.078045
2117,12117,9.556173,3.98991,9.125567,3.1808867
2118,12118,8.321495,4.002703,8.833727,2.9542513
2119,12119,8.6048155,3.883681,8.399766,3.052223
2120,12120,8.990645,3.9747808,8.967949,3.1503649
2121,12121,8.142359,3.858503,8.474921,2.9248204
2122,12122,8.673424,4.1272044,9.02032,3.003717
2123,12123,8.213413,3.9169734,8.43469,2.8671227
2124,12124,9.233886,3.7921383,8.678058,3.1352468
2125,12125,8.844435,3.7891545,8.511886,3.086282
2126,12126,8.458026,3.9350264,8.410268,2.9174342
2127,12127,8.721345,3.7084339,8.29226,3.074534
2128,12128,8.663767,3.8506856,8.441962,3.0148337
2129,12129,8.319597,3.9198058,8.428415,2.8514447
2130,12130,8.806842,3.6890666,8.254779,3.0613866
2131,12131,8.887282,3.8321579,8.719694,3.078681
2132,12132,8.427544,3.9681973,8.532476,2.8528419
2133,12133,9.043672,3.8551052,8.7036085,3.18659
2134,12134,8.828379,4.060628,8.50034,3.0553818
2135,12135,7.2040644,3.6542306,6.9645367,2.755548
2136,12136,7.406085,3.9643595,8.420943,2.4725509
2137,12137,7.168046,3.917007,8.0553665,2.5297737
2138,12138,8.804771,3.8456836,8.556706,3.2592587
2139,12139,9.20763,3.9787848,8.997125,3.1058638
2140,12140,8.463501,3.9754288,8.620101,2.9381437
2141,12141,8.778782,4.0200887,8.598573,3.095049
2142,12142,8.758036,3.740731,8.371537,3.0926414
2143,12143,8.544898,3.9295952,8.422503,2.9631429
2144,12144,9.155546,3.837511,8.778072,3.2757964
2145,12145,9.087198,3.8471918,8.725062,3.1895525
2146,12146,8.938566,4.0460553,8.655099,3.1434774
2147,12147,8.774981,3.8915956,8.502313,3.0379946
2148,12148,9.552572,3.9398062,8.948485,3.0790262
2149,12149,8.351911,3.767467,8.189949,2.9114852
2150,12150,8.966805,3.6792347,8.411902,3.0497482
2151,12151,9.111567,3.8172462,8.699704,3.2215004
2152,12152,9.407162,3.9078507,8.959367,3.0240104
2153,12153,9.292759,3.8722064,8.80848,3.0904717
2154,12154,8.838214,3.7343717,8.407904,3.1130793
2155,12155,7.6805325,3.546244,7.767459,2.834553
2156,12156,7.5325975,3.7502172,7.702483,2.6874883
2157,12157,9.105982,3.850608,8.779487,3.1625762
2158,12158,8.974125,3.7994735,8.551629,3.0992346
2159,12159,8.813696,3.7085245,8.334627,3.083283
2160,12160,8.99623,4.040722,9.042562,3.1151752
2161,12161,9.025247,4.057825,9.042755,3.0930238
2162,12162,8.873457,3.6966872,8.381799,3.1101875
2163,12163,8.321102,3.8526363,8.280774,2.8472083
2164,12164,8.810345,3.687839,8.417082,3.0730498
2165,12165,8.481632,3.8307226,8.320397,2.9732099
2166,12166,8.871945,4.0274086,8.944628,3.0305305
2167,12167,8.974225,4.0386558,9.256875,3.026228
2168,12168,8.299849,3.7427697,8.3068075,2.86756
2169,12169,8.529683,3.716826,8.197703,3.1100247
2170,12170,8.800907,3.7595236,8.511243,3.0804582
2171,12171,9.250799,3.8996356,8.79666,3.1350255
2172,12172,8.988119,4.07017,9.117826,3.0697973
2173,12173,8.346951,3.8996549,8.357117,2.840395
2174,12174,8.337136,3.7473056,8.416972,2.8629937
2175,12175,8.798216,4.080982,9.064425,3.158988
2176,12176,8.212877,4.052204,8.658506,3.1255496
2177,12177,8.601716,4.037968,8.958749,3.0798988
2178,12178,8.590553,3.8069317,8.315692,2.9887433
2179,12179,8.845158,3.788432,8.634963,3.0915804
2180,12180,8.81761,4.0838165,9.009694,3.0389125
2181,12181,8.642404,3.750617,8.316134,3.0450776
2182,12182,9.030991,3.9279172,8.750104,3.0352912
2183,12183,8.415453,3.991865,8.639845,2.9148798
2184,12184,8.798468,3.9150903,8.554069,2.978469
2185,12185,8.5432625,3.7586777,8.243592,3.015531
2186,12186,9.183414,4.0446415,8.999766,3.1121986
2187,12187,9.074029,3.703215,8.461828,3.0721817
2188,12188,9.013958,3.699575,8.461185,3.0519094
2189,12189,9.519337,3.941592,8.982284,3.053729
2190,12190,8.537312,3.7705905,8.259704,3.015655
2191,12191,8.522346,3.8233535,8.246251,2.9232185
2192,12192,8.068589,3.8709166,8.407577,3.0099778
2193,12193,8.874025,3.8213828,8.577567,3.0207496
2194,12194,8.926737,4.024317,8.938661,3.0267043
2195,12195,9.160959,3.8735538,8.980354,3.25149
2196,12196,8.353185,3.7101262,8.141822,2.9550831
2197,12197,8.685415,3.7940874,8.370601,2.9902196
2198,12198,8.585251,4.0216675,8.707361,2.9605198
2199,12199,8.7298765,4.0989156,8.925914,3.0000467
2200,12200,8.336418,3.8829086,8.342954,2.843721
2201,12201,8.940086,3.7610323,8.5661955,3.1235697
2202,12202,8.127011,3.9398992,8.623261,3.0554829
2203,12203,7.5795064,4.058989,9.236377,2.7901082
2204,12204,4.0092325,3.5680192,8.039258,1.4295335
2205,12205,8.069856,3.8647282,8.742015,2.5970001
2206,12206,8.751696,4.0952797,8.963174,3.0441322
2207,12207,9.101711,3.9108374,8.798406,3.0647993
2208,12208,8.117807,3.668336,8.107041,2.9492662
2209,12209,8.538861,4.066443,8.806365,2.9764662
2210,12210,8.766341,3.7665653,8.569645,3.0715063
2211,12211,8.872233,4.068647,8.699659,3.1034987
2212,12212,8.847973,3.833804,8.809255,3.171008
2213,12213,8.733526,3.8614545,8.64408,3.0356505
2214,12214,8.921474,4.031971,8.993094,3.0854
2215,12215,8.710318,4.073323,8.884675,3.0463834
2216,12216,8.60036,3.6243184,8.136815,3.0352492
2217,12217,8.746244,3.9249585,8.517772,2.978982
2218,12218,8.823055,4.083453,9.002196,3.0393224
2219,12219,8.665597,4.0929523,8.951245,2.994881
2220,12220,8.896494,3.693623,8.338073,3.0516062
2221,12221,9.03578,3.7373073,8.406194,3.1120734
2222,12222,8.775394,3.8284929,8.518308,3.2973237
2223,12223,8.456334,4.1054077,8.625526,3.3330774
2224,12224,8.573246,3.9857101,8.399264,3.6510043
2225,12225,8.4723015,4.169197,7.8363843,3.895843
2226,12226,4.0837326,4.665282,8.212405,1.773648
2227,12227,7.623356,4.008479,8.682519,2.5222092
2228,12228,8.703103,3.72019,8.344533,3.0750299
2229,12229,8.466919,3.9292796,8.519166,2.9224033
2230,12230,8.668131,3.682713,8.327276,3.0573392
2231,12231,8.468246,4.06768,8.740479,2.9192023
2232,12232,9.1971655,3.8945935,9.016834,3.2553968
2233,12233,8.608889,3.6684356,8.2331915,3.0636907
2234,12234,8.712077,4.0640206,8.809127,3.012153
2235,12235,8.68405,4.0042095,8.845273,2.988921
2236,12236,9.039484,4.086405,9.11843,3.0555143
2237,12237,9.119915,3.8703265,8.742993,3.1216187
2238,12238,8.678633,3.9213955,8.475076,3.0137358
2239,12239,8.574268,3.865871,8.403142,3.1122947
2240,12240,7.9485435,3.9434674,8.178801,2.7548394
2241,12241,8.405212,3.9599948,8.578651,3.03196
2242,12242,8.378283,3.9098985,7.732226,3.1237192
2243,12243,7.922085,3.8309085,7.918228,2.838677
2244,12244,9.0860405,4.046227,9.065523,3.1754014
2245,12245,9.092115,3.719109,8.540473,3.1447349
2246,12246,9.072761,3.843622,8.697672,3.0613637
2247,12247,9.116109,3.8142755,8.674817,3.0301294
2248,12248,9.496582,3.9560187,9.029241,3.0380464
2249,12249,8.657928,3.8792274,8.434909,2.9906604
2250,12250,9.1567335,3.83374,8.749883,3.1458383
2251,12251,8.776908,3.9958715,8.810428,2.9461923
2252,12252,8.762032,3.952512,8.698684,2.9376273
2253,12253,8.938008,4.0515914,8.982578,3.02136
2254,12254,9.088311,3.739595,8.495107,3.1596298
2255,12255,8.412367,3.888427,8.1791315,2.9713898
2256,12256,9.01927,3.708207,8.492448,3.1769135
2257,12257,8.405969,3.8302705,8.282247,2.951499
2258,12258,8.840805,3.7330172,8.318478,3.1640992
2259,12259,7.495327,3.7423365,7.402295,2.7758856
2260,12260,7.709698,3.5847576,7.7896395,2.3952045
2261,12261,8.447224,3.9909773,8.579907,2.789206
2262,12262,9.049055,3.7971027,8.762721,3.1843038
2263,12263,8.821634,3.8840213,8.689157,2.9607625
2264,12264,8.407248,3.734426,8.1818905,2.9600027
2265,12265,8.913538,3.7148728,8.371612,2.966826
2266,12266,8.704834,4.0026965,8.882684,2.9701567
2267,12267,8.869753,4.0416327,8.941933,2.9403582
2268,12268,8.776946,4.079394,8.954336,3.0319402
2269,12269,8.876366,3.757945,8.4451065,2.8377266
2270,12270,8.596641,3.9192517,8.483311,2.969771
2271,12271,9.235983,3.8577025,8.936976,3.1315475
2272,12272,9.079332,3.828385,8.647093,3.1656551
2273,12273,8.917931,3.864122,8.330868,3.3031454
2274,12274,9.009282,4.1254263,8.60395,3.1758323
2275,12275,8.672247,3.7505708,8.343905,3.0491526
2276,12276,8.692811,3.811509,8.370597,2.970686
2277,12277,8.917148,3.7407498,8.549546,3.0534053
2278,12278,9.415298,3.9269657,8.979052,3.0126863
2279,12279,9.047007,3.8817947,8.920867,3.1262865
2280,12280,9.276293,3.8358471,8.790087,3.2201521
2281,12281,8.859621,3.7837653,8.537745,3.2047694
2282,12282,8.337098,3.7838671,8.115328,3.1647882
2283,12283,8.647079,3.9638853,8.612561,2.962277
2284,12284,9.132832,3.7377293,8.484448,3.1061583
2285,12285,7.096421,3.9018316,8.218581,3.0358496
2286,12286,8.486265,3.9396174,8.477744,3.125796
2287,12287,8.501038,3.8445308,8.356671,3.0359855
2288,12288,8.560133,3.9966934,8.688236,2.9839187
2289,12289,8.594202,3.7105873,8.341304,3.0406442
2290,12290,8.955574,4.0436435,8.965405,2.9967663
2291,12291,8.535116,3.9110172,8.396514,2.9578745
2292,12292,8.957211,3.8902752,8.5898905,3.0586994
2293,12293,9.4814205,3.944681,9.004016,3.0251296
2294,12294,8.776796,4.0150375,8.89177,3.0154703
2295,12295,8.718687,4.0366893,8.754084,3.020772
2296,12296,8.790209,4.112933,9.071709,2.9602737
2297,12297,6.600569,3.7016883,7.9360323,2.561041
2298,12298,8.637003,3.7908106,8.690562,3.1057518
2299,12299,8.070949,3.979892,8.836725,2.884383
2300,12300,8.910812,3.8619099,8.545098,3.175376
2301,12301,8.735172,4.1011863,8.955468,3.0409148
2302,12302,8.793425,3.8016222,8.368586,2.9997213
2303,12303,7.8089657,4.079909,8.507779,2.8234863
2304,12304,8.636503,3.6508775,8.305055,3.022968
2305,12305,8.879898,3.7826576,8.487441,3.062345
2306,12306,8.263769,3.854068,8.291671,2.9703822
2307,12307,9.032663,3.7675831,8.5729475,3.1687713
2308,12308,8.61505,3.9762256,8.6242075,2.9785173
2309,12309,9.01878,3.8090382,8.649291,3.1770215
2310,12310,9.023637,3.8603666,8.885348,3.1393034
2311,12311,8.493357,3.9269667,8.407003,2.96022
2312,12312,8.862748,3.7385614,8.3824415,3.0074174
2313,12313,8.356721,4.0291276,8.496625,2.825017
2314,12314,7.963807,3.7993972,8.351425,2.7266586
2315,12315,7.9099855,3.882274,7.961509,2.8361466
2316,12316,8.966278,4.00823,8.822647,3.0509543
2317,12317,8.435186,3.9817607,8.575901,2.917069
2318,12318,8.856512,3.9361274,8.639449,2.9969635
2319,12319,9.000996,3.8279908,8.607238,3.1347642
2320,12320,8.817106,3.9960089,8.814304,2.968554
2321,12321,8.865762,3.7872615,8.54235,3.151485
2322,12322,8.755959,3.6434655,8.236714,3.020617
2323,12323,8.673567,3.632041,8.214223,3.03657
2324,12324,9.095102,3.8226817,8.752934,3.099229
2325,12325,8.728706,4.034762,8.91029,3.0782733
2326,12326,8.965786,3.9009879,8.620522,2.9277625
2327,12327,8.067786,3.9271047,8.3986845,2.730925
2328,12328,8.793536,3.8894079,8.507572,3.012785
2329,12329,8.866776,3.8558993,8.500665,3.0830297
2330,12330,8.92211,3.8423135,8.625854,3.0237622
2331,12331,9.174393,3.8472004,8.941289,3.2602255
2332,12332,8.942355,3.7922096,8.576713,3.1459584
2333,12333,9.127795,3.8626573,8.801712,3.1977625
2334,12334,8.503162,3.7845945,8.273549,2.9397671
2335,12335,9.153069,3.8564749,8.703739,3.1459827
2336,12336,9.013262,4.021838,8.976935,3.1054919
2337,12337,8.915902,3.7762897,8.533593,3.1404207
2338,12338,8.615475,3.7306204,8.276042,3.0469437
2339,12339,8.651581,3.7234237,8.310502,3.064197
2340,12340,9.09805,3.7694108,8.604758,3.06373
2341,12341,8.962197,3.6604767,8.395761,3.0836842
